name,latitude,longitude
SkZYKkUesNEzIWm,12.95489063925341,77.58775992721449
eeKnmeTTcRvKIbZ,12.884127831574112,77.46310344154976
umhNiUbjXbBBBUn,12.898079453335855,77.4838880487308
OwBZhFTwHEfwLkU,13.078942867161414,77.58206643603079
xoEdnZUApqbEnAP,12.974120367454445,77.68116826265826
dGdWIMrVPnswAZPp,13.05054485784662,77.68695155813991
dGdWIMrVPnswAZP,13.049900430849142,77.68646569364455
sKElwdLVnLwjhZEh,12.915839965080629,77.63370275563237
sKElwdLVnLwjhZE,12.916718300137974,77.63381620817631
uKJSgCZfSmCxBwW,12.94809325700868,77.73842332758535
HwhJHRrPLnyiasR,13.042911388783333,77.69743170821815
QaPDKrhDoxMXILZ,12.93352570001866,77.69619617135538
UiCTxOPUOjKDzVSv,13.01494697343566,77.50736766689651
UiCTxOPUOjKDzVS,13.015815311157189,77.5064565813964
hLnBfqHPAJEpCVh,12.89648846608254,77.57555168586273
CzxesbMKSwUAcTO,13.012203608456844,77.5859674457196
MSxAtSIqkPqiEcb,12.921406660646756,77.5158675453152
OJwJHYKMIkrlUco,12.874103760492408,77.69104626880211
SWhmohQDzIXeGaX,13.058631775055336,77.63539656240542
GiZPUJwFzszBmxI,12.93519559622998,77.5733828359181
IytuRjvmrUlilCC,12.9053709013824,77.48309378391293
yjYvGBpjQeYtOtI,12.94168384868758,77.4784145832288
fqsyMInuQxDnyUt,13.068019303253951,77.53191217647553
rEibECARVGevGzo,12.951824291148933,77.70715730128732
HbfEsOaECdmcdsU,12.988289906094227,77.48787863569225
RSNgWdukaOnqhNI,13.024531897555562,77.66613514789647
AljOKMHcNDHLPPT,12.862928528871144,77.51977338972041
diyxuraMFIbQubL,12.899886625711776,77.44717959254592
KZOuWKDniFQPyYGN,12.941523613066405,77.45155166101104
KZOuWKDniFQPyYG,12.942005489949864,77.45136624401472
ZJrxkcjMcHsqaBH,12.94233720582796,77.47907660843451
DliYnoziYgRbMm,12.85895701233096,77.67396635346466
DliYnoziYTgRbMm,12.859472230122783,77.67395942288005
SEndJOAxuyEYlGik,13.090869584462109,77.5373242716602
SEndJOAxuyEYlGi,13.091157685371856,77.53718908778134
UswyRHeeYaRwPjR,12.881821861723012,77.47168561626911
lPdNkrwXcxueHGm,12.886556929433434,77.56512637171772
LYRpSqZaNeojwqr,13.088977655102015,77.4615381806608
nUZHDwNStxYzQRu,12.90958777032096,77.61801624175709
JPgslMgZSqSLIdY,13.060722318683473,77.5233090242738
fryPzVNafrjMFuq,13.060574863983623,77.58835575895068
RBTIJNOZgsRcAhe,13.026019229076118,77.71638355412193
EwlNaEFAdiSMJje,12.97245002686163,77.66982681650346
UBGnVhraXjyRTlR,12.878346241296615,77.67102987648013
DbFVdczFEopkSfD,12.91560595825021,77.6165691741362
zdMzGAUJNExgYJC,12.878816800086543,77.71913278389493
yFfWwKdQXlTtQDk,13.02774936510649,77.7060164001097
JjsFDeoQFFdVsZu,13.044500368203822,77.5938704159162
ythhpBuudzCMURc,12.914216505909424,77.62819973152607
ZrjgfHZsEwmxnhX,13.096305740495149,77.68423578997513
aIBdBmtMPPZRDAE,13.004215596311791,77.66020901381988
RdVjNqLLaWjSbtNd,12.916218988613483,77.66754385117903
RdVjNqLLaWjSbtN,12.916679531920462,77.66754685149168
ygpmDkQStSbghGX,12.941009786658087,77.47467715337534
IyFsCZdFdXivDng,12.981534015117552,77.71547406500122
rDzqEidMnAcCkkU,12.959385412233551,77.59654895539593
znmAfCFhToxyjRZ,12.945737090241913,77.50693846976249
XvaUqLUlLlsxlxc,12.966732446715817,77.53907914868871
KzIfvPTxurZZysCi,12.882783979777576,77.48912685451123
KzIfvPTxurZZysC,12.88192155926852,77.48948074725351
CHYfnHsXRAOeoAU,12.944469726759223,77.58233925889236
rObzulJNhfFPric,12.964731841632938,77.61081533700123
ggodkJXeCoMqgPh,12.897271959468991,77.45852131221062
MjeSyJGUguGuBfc,12.94391415224903,77.45699585281979
IGHYNOxjqaTzdMJ,12.956704193714216,77.47596365023664
XTTWDYoTgeyLIZL,12.978335764074185,77.45738468224981
mjQpnXNJEkrgjFj,12.956677018810922,77.70211039508187
JjxehSLQrTtpdTfL,13.033662665776715,77.6865224622835
JjxehSLQrTtpdTf,13.033269777021284,77.68666332957568
kxFfRCndxbkgRy,12.853558016708522,77.66038369359806
kxFfGRCndxbkgRy,12.853649473284865,77.66079930279753
VIFKtwKZJtVEbGK,12.959102085448682,77.47191431612048
VojyDDmVUACUpgn,12.860745470551766,77.6385163468909
XWhuUncPaQxFZJ,13.012935653965982,77.61792260734282
XWhuUncPaQDxFZJ,13.012127003201275,77.61696465653306
eGMxPXNRMgQrMvt,12.927272072784127,77.64493020641251
ihozRPxDPkcHLPx,13.049808922139269,77.55039355792675
ShcayepooKtuENXF,12.954072492019428,77.56996961254016
ShcayepooKtuENX,12.955016172298505,77.5706376341551
VbyvMtliYFNYdIu,12.958023315022237,77.5705135875664
ULUlaMQoAVELdxY,12.855558640591404,77.5090166120401
osoQUBueAWYyKBt,12.992761247584031,77.58585884010778
hlEGlIKTvkTMPZB,13.03974835759452,77.52923722415723
LXbgiidijXByDoE,12.954625570568588,77.64403001159559
phaSXRCBVGpJuiv,12.89704037659124,77.64719660651254
zJCCOqxTgTiQvuR,12.95240493384626,77.6857750291719
yDnETDTcakXPjR,12.866123354793952,77.64652201138601
yDnETDTFcakXPjR,12.865852808112011,77.64573567673995
EFrEJMUTPgLZPiN,13.02110412233086,77.6220115676078
HVHETwdOdxbPXgG,13.080085912292208,77.52083916260007
EqNWQDRDptWLbnJ,12.970295622901157,77.54817148173414
wIyHIUaxZOopVnH,12.931265005615025,77.73187472817743
SeIHjmtjrdTQwQp,13.080636420364316,77.44950759546116
hGrqaNBUKpPOBRJ,12.946629372078643,77.5219735151097
RgJPNhctVQZgKQRu,13.017379138526543,77.72986670476666
RgJPNhctVQZgKQR,13.016911470339068,77.72928217597612
NDbFQQAsqhGpmib,12.879444787022155,77.50136190495107
UnMgTkBXGfkvpNH,13.095178965578366,77.49612365222681
FCfWltFxdLDdRag,13.02854416288312,77.5729826490903
nwKVqqwsQQVNYNR,13.042630920144608,77.57253360406105
VQmPnIsbkhHxUPy,13.0789648456138,77.62176861408152
ejCQtcUWeEJYLr,13.022814394941411,77.60900243653833
ejCQEtcUWeEJYLr,13.021914086053098,77.60940242610195
uHuVMvkgWJtVEqj,12.94706072286353,77.56108034974804
AXWkbXeHbPnbhKu,12.962262810932137,77.71556764806192
nAamdEdSpFWdFxY,12.870580122632314,77.71914519683885
mdheLZBLEMVwIIl,13.093580060352313,77.5865113532763
NFxvzfwiPlqQEau,12.956971259598314,77.5607717703111
FCNnYdUHVLRabzC,13.068517076742102,77.57518106418598
QHLNFMdwGmqngch,12.97585394076756,77.60066017454625
EKMHSDtDRSPnOVc,12.928146506139804,77.45749444924809
iMADuooMKHZDxqp,12.979292115622895,77.68418771908391
HbqQDnwTiPrRglr,12.88175437792141,77.73369344461564
svsEGIuuNLiaqmi,13.030519821586456,77.68020173982626
muDAemNDMQYxggu,13.096567380982506,77.6846553828127
eqrszFwZnuGOfF,12.865073314391928,77.72587765395636
eqrszFwZnuGOfFB,12.866006147878576,77.7268513096686
hjnufjmKbWbGbof,12.986661592881594,77.71931878914877
iKYYqRWfxMXViyNm,12.905630442995934,77.73077087640463
iKYYqRWfxMXViyN,12.90654206416963,77.73156885075352
mFtxgZXtajvTJjS,12.97083082762976,77.61357574501457
RrXzTBmgutyGDUH,12.88864257295462,77.69007009259606
GrQxHGoaeqcKfbE,13.009956180299836,77.60285999489743
bAmxUvzUBXWGXW,13.059353295416276,77.5218613530745
bAmxUvqzUBXWGXW,13.059975739436076,77.52170744469275
oYqVheEoDJVyUwg,12.899720341066123,77.53596577316016
NzRuaibXbObIUYB,12.970368192147657,77.6786419332949
WDqJxetvRGSPKZP,13.013313578758291,77.6642079734613
oPxNNnywyMKCLWG,12.854213454505665,77.45534638595673
HIrtTeSlAOZiJL,13.02095228856197,77.56433396441798
HTIrtTeSlAOZiJL,13.021362865579306,77.56362039184643
ThdSSqxeJFOalhu,13.042874787410424,77.51712395376664
ttORBgRKUpOjLtS,12.9279161105638,77.57544866217596
SyzlOXcYytwGwLZ,12.941785150890238,77.71136086534273
ksBcxQKcIKDSqdmA,13.048157231593107,77.6646615275127
ksBcxQKcIKDSqdm,13.04766859647699,77.66514358991732
DZqAnNVJJPuLjtI,13.050423441476417,77.53023764458433
UDJoyonovlfYnkQ,13.069608437987313,77.58326928632701
SvxlBZreZYGtqbt,13.07793335179716,77.55113310413898
VJzpDixhoGkQGYb,12.922010335297012,77.45081172929044
RhirQVntjrtHtit,12.938157866648474,77.47151423761845
CLCEuNnxFWvungv,12.990608805832425,77.60836195677993
EpBWbHmFBtBGau,12.988369055868551,77.70916444747154
EpdBWbHmFBtBGau,12.987609846427407,77.70825251218618
TeRPyAvBeyITiAW,13.095752653352076,77.67009541011103
pHjIaIqedjOcRak,13.094846084563043,77.55757097957805
UijBxXWggulMOyO,12.98953989609763,77.61962930256726
bkWeKyNOozeUQR,12.862297248449716,77.73549547823492
bokWeKyNOozeUQR,12.862582687726023,77.73519455046313
eaDyeRODYMlofZC,13.017811476558627,77.63220469120151
vNShuZIOFLgOYae,12.912889705256358,77.67821538093145
YyqVyKROGocLaIM,13.017272185458426,77.60469069495159
MXQWgQLsnMVulPz,13.04499112621422,77.64402305829012
FlRTCIrwJoYSrig,12.907779952390037,77.51473641753554
WUIeAjwJIhHtnUh,12.961793424129407,77.59018710399396
AGwKThkWrVaJVIW,12.934292483136815,77.66695954485556
yntheIBrUHiqLkwN,13.033235651173245,77.46534578445124
yntheIBrUHiqLkw,13.033139261513796,77.46610633996264
btEuYCtKQECYMWz,13.06411001757569,77.51968839611621
PlrlygGPjUoPJyzU,12.980837311650683,77.65806270077212
PlrlygGPjUoPJyz,12.98120675297451,77.65798929561883
ppPQiFsvTYFGBsZ,12.996072149607556,77.45307196886706
YXPOkbQocsPMhxr,12.8833868958301,77.60864059561966
wWDkktpOHoagWsV,12.876755420166283,77.4974323539213
ZriRJkccaKgqOLU,12.896859193783136,77.46798247501322
ENJYIwWsohEBBrG,12.855865125491007,77.58565400582536
fkxjzqAhtELYrUi,12.998678291404994,77.63725329368009
pdjOITcorHYaAhK,13.076106201348445,77.70556970911007
qBqJesUcRGPMtEN,12.902935219205212,77.72498437075939
nigBgLBTLevQSod,13.001595634887808,77.66069243722231
QUTiWRTHJQVWDrV,13.01298169670359,77.51540266491281
zCjMilSBYsxOsBw,12.98447251184245,77.45088515361533
tVEMrZCrAvbjhbN,12.897089445146634,77.55586093534622
MstczrsmgYCcFQz,12.93695665932398,77.63855382793115
zAwvcEExXCRduoY,12.963442434677416,77.74131290354738
YifJwlaUYROtUwj,12.988462027971408,77.6470588029732
yBsBgzFlIykMNFN,12.872956446323537,77.65014705913974
JvtckJIQxIzVvHFD,12.988500652698818,77.70256983136925
JvtckJIQxIzVvHF,12.98792766609647,77.70327581387565
OQSobZIOGkPwWHY,12.940733983086457,77.64911973551872
viCdwELFiWmTcCoO,13.010228112453047,77.69298217897035
viCdwELFiWmTcCo,13.010587646710842,77.69290510698556
wxETtuqSHfxNXsM,12.959475642431844,77.62396496220136
LgZbvfQruXhouzb,12.890784775049738,77.58159122492698
nvnDykqdMeNdQnr,13.02435650861478,77.65233558868822
kpiJOtuklbWFrP,13.012750908195178,77.57654190061287
kVpiJOtuklbWFrP,13.01368191106725,77.57602475445852
ZecShDSqLfQpRce,12.945616014191216,77.49727640748428
WCyMdNPxHeywFY,12.976087488160545,77.67403741674363
yWCyMdNPxHeywFY,12.975784905986178,77.67405660176033
tuNKFdYnkHPmHYn,13.029628509695208,77.52195215303774
oLjzsQTspioseu,13.00594883394415,77.51914728425972
oLjzssQTspioseu,13.005154153732551,77.51971517244783
kzSnNLequNAZqhV,12.8761881312413,77.50079468172275
HVTCmTagejrRPAb,12.99622918359148,77.60668721666129
MLGufBIGOnYwjEk,12.930812051430154,77.65834921643884
kNOKOMRwJKHYcet,12.969745479321404,77.46050284367277
hVWDetAiBkWYUsL,13.039750968714603,77.66831150480256
gvGxfhRJBOxNdKv,13.03778208042268,77.45534403515657
DcvhJRBcaooBAur,13.023354903727164,77.70106232219808
wxyXaMgsVzkHktD,12.872098281121856,77.5807748403055
QNaKLpVCTubHDaI,13.00341600321101,77.58650925596395
yJzUjiovgwcozKRa,13.08460696647743,77.69486567533797
yJzUjiovgwcozKR,13.083857992848955,77.69402077878888
IQGUrRxAfuwRtik,12.998281274206638,77.5809450555312
DZNNNIxUyXLJsoE,12.87198951908332,77.48385965733816
nVGhbdoqQtyULlL,13.087207203685251,77.45391904937713
jlyftfafQOJNJrI,12.91065853948268,77.49098792628293
AAAUYpYhFgblIZH,13.03861949818928,77.67991011682841
DmoEGVGxnBJqzfLE,12.936823347277524,77.55718557879638
DmoEGVGxnBJqzfL,12.93757739266472,77.55724204430906
gZOALtyPHWNDREl,13.052024401107364,77.64161018951471
uzcAsTTLZuuKbDD,12.872410821525616,77.58128542098457
DcIgPwwIQXsJMMiV,12.99196300139546,77.61573528375976
DcIgPwwIQXsJMMi,12.991920627668106,77.6149647185306
McWixfcCkBuvwVe,13.048678642413034,77.61608953907643
vQKtYINpsLRmjoiw,12.863120925468523,77.69866510960895
vQKtYINpsLRmjoi,12.862766865297584,77.69868038186048
JdNCQXUodWcRnxs,12.98695374039899,77.56235633873095
AqGKZbHjmuwyQEJ,12.978223895784328,77.55507003406976
oPPCoXUBHGPssuh,13.02053195104608,77.61624965747029
AXcQHXhVMHxWXnN,12.96561214455506,77.6608208129065
GsfQOFJAwNmHBRDl,12.891354796113031,77.71482671289185
GsfQOFJAwNmHBRD,12.8919238615595,77.71483400686463
gSupDedMmWizQhc,13.094058444324968,77.45811174102842
DXiUDpSkZnpeRZx,13.02132199606362,77.52580396403125
QUOspJHsoxXotLC,12.953645276828253,77.69499917469035
nrNAKKGmxApcTXM,13.0063420024758,77.73854866628537
LIgJXYqLeYrhIxG,12.862169723150766,77.72478455833573
QfhtdcAzWmEjJIV,12.870338093225303,77.52963826632353
DyihmGBQHYvWUxt,13.057570248580742,77.67468843561649
TVbdZKcWkZrFQof,13.026915137422092,77.53940994045121
XQXaAOHZxBXwulP,12.976736613347711,77.53580359211128
cDLlnRziVSbgspT,12.957256058524326,77.61398070205564
wYEjEaLbQkVMarfU,13.015558554644365,77.61269657407195
wYEjEaLbQkVMarf,13.016203719757842,77.61320070584875
bdsoSrpXMhTFwp,12.909058384159584,77.60225963500513
bdsoSrpXMhTFwBp,12.909258941532936,77.60278778082221
XkkANYsdonngWNz,12.921395899622958,77.45768597626608
wOTxAusywakKyJF,12.871673642377004,77.70862375644484
QyMRkLclqDvThK,13.063559320302458,77.69463774512867
QoyMRkLclqDvThK,13.062686525217966,77.69531362610152
KnSFawfjgClVeWt,12.91149331664601,77.53198360664291
rBHIZqhxmULhmsq,13.066064660805177,77.60253963832305
SqvunqmgBoNmPHA,12.997185051994256,77.5329398231996
bMAOlaFbDgFtKyC,12.9732073456624,77.52887490082257
kssMnxzknoUrnFnY,13.076402764228304,77.6105013431858
kssMnxzknoUrnFn,13.07697524948042,77.61093079847831
gwxNKRBtYiYPPKet,12.905882905575826,77.69291068581991
gwxNKRBtYiYPPKe,12.906238460002596,77.69204221611335
OIMxfdoOxTKoAOU,13.021141662754568,77.49766797790464
pbJQqfwrzhUQszS,13.016458992055306,77.6372547694874
edZYiIwHqiFXgKd,13.038599864786578,77.54677772480805
MHzkZrygrkUanpx,12.860847905067228,77.51248407584862
roZzdhxHnyBpObC,13.068604708317576,77.7379976755853
OTHGBvcBHYHABbo,13.031223400284464,77.50029907317885
RGJbqIHqCxArLnh,13.042992783829757,77.56603278632969
KJWRAjPsDTDQBQn,13.061020119102356,77.59125052304044
miAHxxGeEHXAqiX,12.971970880829607,77.65661439856214
jclobTUSDXATxYD,12.999854674056108,77.5149149733259
QNUJWfGaiYOsuXO,13.06621901037843,77.47241307809941
IMQRcIrlILIlPIM,13.07561310315485,77.46336440009854
kYxcnFVAcWFxRCF,12.86589818124196,77.68404451449229
qurOYrhIpbCIHIM,13.023374584453087,77.52875788231496
OHzmvHVqvgUUDCk,12.902953631127527,77.53103511182196
PrOATJxmYiNVgEw,12.939168468455314,77.6141604833213
ZOYyEKDRqhUXKKN,13.015141110825043,77.58188139628793
uIRZmQEpyUSyer,13.055369789716694,77.6520131230271
VuIRZmQEpyUSyer,13.055844890805156,77.65168234416197
OeYGKpmhMWVfiYj,12.912010231045803,77.61843588196413
DQCGKtjZvLyhOR,13.08888614929555,77.72690168867227
DQCGKtjZvcLyhOR,13.088513320853169,77.72676781066322
mpaMejIvdZtPsyj,12.926600024448373,77.56617768308419
CgwiyFeVZzDJQPX,12.936550632367108,77.4943724138761
YrqSIdVwMkxzvoG,13.094571323239018,77.5448928088163
kNRMrIyvyoGSpzel,12.97228583392031,77.51123832436494
kNRMrIyvyoGSpze,12.97147314500736,77.5102719905642
KTSArvsIyTRCYrC,12.909462234736,77.47359899667583
ZacICCkUHEsTumv,12.907189750831211,77.4828872857319
aHiJYFRzOoIlPKV,12.9953236434491,77.712092301853
eMhOdUupJQWEPac,13.072506416635177,77.49259250188145
GVPjqIMUJlFUvJN,12.947299275779033,77.632600677427
afAWcqVjjplgSL,12.988922193271865,77.64868033131313
GafAWcqVjjplgSL,12.98880106129512,77.64926212239095
ZmRBuAXBpYunqOG,12.955728277492282,77.48962175478746
dneOgmXoMmEQxKM,12.85655166818932,77.74282633903077
XqgnzIEOeYGXKRP,12.946544953867882,77.56624821034328
JWHaYtEASiqlyIq,12.876367672633393,77.65121536575738
AExZxrhKXnQnZKc,12.964459786880358,77.50466571880924
wOJMIwLaUYvaQQqp,13.080807369663804,77.59986131463947
wOJMIwLaUYvaQQq,13.080842426280157,77.59915169981578
TKPUrScBxcxduzn,13.04627118427492,77.51107388224123
bDjLGUIHPxrVvsf,12.862378882902176,77.64272737247443
jZexcTgOpijudUD,12.88381213145568,77.46156093416595
qjBuXYzYVRywuGP,12.922840186426171,77.71003739973396
cTsxGpTpzSDHesQ,13.017374551366492,77.61461939550273
zPzteoQjRjtaQlq,12.879945887634884,77.65397439938016
HcgEIwwxQvUGZva,12.96597905921981,77.61429372461731
MXsoMLRlegeewe,12.90912524655707,77.64608513158916
MXnsoMLRlegeewe,12.910098399344866,77.64612949186012
nFoksQuGPHZvdxX,13.078221115187407,77.54243458265587
tUDnwztTtXPqGrh,13.084054233534502,77.67171302913343
ycyjdwDUGPrsEBz,12.965669957063453,77.70251953197234
ypnwHxroILiAPco,12.886321659149376,77.45364446252836
iShbfpbjiYLcYae,12.881207155102786,77.47269333798862
cOpwumIMGRwqmHG,13.045103137978156,77.69382866040681
AgaeiOFdIMPztdH,12.99620032573564,77.63136011539127
dhAuMBloDWSawYo,12.9840116858557,77.58672245057647
EnPYmWPdsRmINNP,12.863329275190578,77.4925258989111
fqxEXyfmluNitgA,12.999584899330074,77.7005428146638
QsQOOafZcHxOuGV,13.059679625493596,77.5991895711519
UEoORMtXuRsupyU,12.990571529963807,77.48525386858681
nmUPFWDdsYjldVx,13.045472888099876,77.58421423454945
OFwJIEVwsYekdNg,13.08250055404067,77.70901082126326
SfIlanuLpupWfNg,12.860169823338406,77.53253697734343
UbcyChqIpzYwwfe,13.054270941359912,77.59724890397224
ASqOhkMPLitAfiNZ,12.930233488918123,77.56459696881036
ASqOhkMPLitAfiN,12.930941011503537,77.56540653420383
ZKhVCAoBUtjfXMZ,12.897713449614669,77.47551183012699
fPNbNJqCoKwUJPG,12.904239109121749,77.47542964073253
ELFMjDZKiKDkPb,12.910915769031211,77.52711724177506
ELFMjDZKiiKDkPb,12.910840403138586,77.52786972078783
aqNNlWoCodCLuYdW,12.905160558064898,77.71401084427899
aqNNlWoCodCLuYd,12.906143323987928,77.71410430790641
NUOUxsdxnKckZNK,13.07701057472657,77.64683513972778
gwlzhLuSUdHUApc,12.862997560188484,77.72908301725782
xjYMjBoVaxBsjRG,12.962527400906826,77.55101548805393
NXPBirHfeoCEDxk,13.004374466954554,77.59086740657946
qwHStrMNKlQHpYC,13.050518235262931,77.52870408044659
dwwTYKTahBmKfCo,12.952678930310425,77.61122068444125
YvBufbbHmPamKgn,13.022396442841243,77.44946305574359
fbnLnTcXReshLIf,12.922437053719188,77.64644308489359
KmREioufhSbhARF,12.855337376879536,77.66548025820724
IfveIjwrvoMpcVJ,12.863429056378358,77.47847829622076
JmwTUNKLAlhwgSW,12.934002545056964,77.69909740384318
FHymYihWnHrKEln,13.06358795577067,77.53847768790826
xsEHjyAMSLanbYgQ,13.089958061857082,77.51114129717854
xsEHjyAMSLanbYg,13.089424549689848,77.51183355679504
LEMMgebFNIaWFjb,12.950366755722465,77.57141399756162
TxcZlnbxxmqHCAO,13.02942164598863,77.63037832110896
iHBlwoLYfJsgDLZT,12.854178749083156,77.70449909563578
iHBlwoLYfJsgDLZ,12.854149580624243,77.70362795653642
ffKKHOAqtWoeSas,13.03617227400954,77.452306689838
iqHWzbFUVbqwhG,12.996768824546452,77.70696259102989
iqHWzbFUVbqwUhG,12.996433924125943,77.70747112680547
cerUIhDWMuarFvh,12.927093922578663,77.52944314065694
EcDtskYbPKQGwSS,12.85345818202495,77.63487021933845
fsdXGxHnHLzUnN,12.93654673206252,77.69050414999316
fsdXGxHnHLzUgnN,12.937292172597155,77.69067535403254
NOupxuVdEYOlBYr,12.97622500152043,77.59240714539793
BnwZshlHdZAVOhm,13.0201176958137,77.7011570975332
bDlQrBBlvBsRsF,13.038009856021208,77.44858646584969
bDlQrBBlvBsnRsF,13.037850627225406,77.448155970344
OcZnAwYDMvcwqrg,13.011477712609882,77.45596858426808
uUhVQIerPWFWCDa,12.954673558695523,77.59838803501388
OrauQVCaMeaXaFu,12.99022292401498,77.50866310492066
IwNOFBTdewRlFKQ,12.922515843787274,77.65282689979159
QmFrnmsOeVrjUG,13.027272768057053,77.47216409069716
QmFrnmsOeVrjhUG,13.02694877430667,77.471214455221
NlfaFzCEuwqtNxc,12.868225193845667,77.70579246298851
YSleSlFveyqLteK,13.02420671727728,77.61392037470657
kPgZYkYYEtLxJGw,12.88413275685138,77.50501983397635
LZvLsWyjhUQDTWf,12.92540880606362,77.61108368998717
lTJSohlBZgTLTip,13.095354528191294,77.55682482788535
WysAaTOvwKNpXQV,12.93424849555972,77.51411470123928
dtlHxjIDZmWohg,12.980572746174138,77.6938775305894
dtlHxjIDZmWVohg,12.98005291163789,77.69435644919821
vIbUEYCNwDSXBAV,12.97521786324549,77.60457045314585
qfXFAMKwzalfElv,12.856550692066438,77.55894842028898
xvFncfBRVbnkNeo,12.862271949558748,77.49458436679777
JmkUYtkehOIZKfJ,12.883536054614597,77.54575571250405
BQaClRPIzWYDtRH,12.906183098136449,77.54243174918925
DANxTTervUHetjO,13.096290793741897,77.61798531123915
YGNZRcvhoeheLLL,13.018206943191954,77.46707361927926
CcLuxvRxLXozqss,13.038926624685333,77.56892833806353
ArLDEMFbJmrTjm,12.96846448662427,77.48094713243772
ArLDEMFbJmHrTjm,12.96911887860233,77.4818224483452
dlavnQGrbTgZiOd,12.949280727638037,77.63372874408053
ImmgnHZrZBUFQYA,12.914787505663812,77.60658602767019
RPcEVwnwADYJChe,12.86702539976669,77.72320005891802
YzIiRtbmwpkHgLh,12.85993148942445,77.50144739228519
lpaZryPPqOdruHw,12.90705957680014,77.73744587072952
obbZBObJJvNyfh,12.975005023243206,77.4539852997639
obbZBjObJJvNyfh,12.975360982634395,77.45495111396963
CohmRHmjBedgvKH,12.975935611541804,77.6401188610641
JFegCSRRKulHzJz,13.047768978421251,77.62167206991978
ebNBRJEhQPKIAXe,12.984945725223492,77.69767843472636
UknOBoSKPfoHvFqW,12.85259872893016,77.72102113202628
UknOBoSKPfoHvFq,12.852620035866275,77.72182778321957
wLOHSUaYbvJjTO,13.094265681930978,77.74184134599516
wLOHSUaYbvRJjTO,13.094261729179976,77.7424881862906
ZLjXVZSgnZNdQcA,13.013400540645812,77.71451036031608
moJSTSGlxPBnxcQ,13.083157355228437,77.46248282065385
juYnUwSLfBBirud,12.962848896982416,77.55670293325417
YKepisVUNrEDUXd,13.012490942338443,77.60515365712926
CslPOJWyhUbIodw,13.000438405258764,77.53360126139933
MKBxmwiWDxUDguE,12.863646860491649,77.53285168507486
YIGsqVnCBHOfaqg,13.05305155583346,77.46272026852813
nDypwDLoKfdFQXs,12.853998354602872,77.53091410349138
yqiCLLRwflBLVeB,13.045948015154334,77.69269222893179
SEUxjsUZobCMCyd,12.891469685949046,77.52642376155062
XAACkkuanRMwSih,12.979709031582544,77.73799963458835
UgZnLfBiDPBVgUL,12.856995684312585,77.70412564288233
GiCBRFQCerjLfOA,12.861914517415132,77.72794434305975
ziDUDocpITgivoVX,12.86191332857242,77.55407437958877
ziDUDocpITgivoV,12.861798410384017,77.55441761537814
udAWPeonbWxRqbL,13.069305382691,77.60130839961917
gHgdweTaCxRSCKfv,12.876761444785991,77.73592420144634
gHgdweTaCxRSCKf,12.876047468248233,77.73566202925383
iGnHvKvSBWuzWK,12.998841391374496,77.5473732656095
iGnHvKvSBWuzWKI,12.998342184159752,77.54833954212313
batPEWlSDiRvIG,12.99771025901301,77.66949710599981
batPWEWlSDiRvIG,12.997677712567366,77.66976870956817
YKadHdLLKtNetb,12.924398170671488,77.54404776459643
YKadHdLrLKtNetb,12.924185446200523,77.54416152683984
YxTVsDtCeybUSjR,13.074813600172153,77.68984799562946
XCiPhZNkAZdKkHs,12.875144966051264,77.55784666689098
lhJcytbnFvSMze,13.06136215804194,77.50956388907385
lhJcytbnFvSMzGe,13.062335330117437,77.5093839164304
XqkoesKWflHuEvh,12.885283663716592,77.52795220934541
QNpJoCwcTVaPzJY,13.089641113393826,77.48521234437223
rkCrtpwGJRCAEKH,12.863339295189784,77.59190203680052
nuxSTiAkTWrzCGJ,12.96832257738099,77.51003113492756
oOIwMMFriFmBcxa,13.042146254842196,77.69052174337317
gpoyunMNcuzHteJ,12.962319623059583,77.67957977068004
BwmBFTkEDpKgqnt,13.045499845448608,77.6713309273432
ojidCvRgtCDBccK,12.965192138916882,77.44615310144891
nOTGHnRgLIPwCCF,12.90588372741476,77.73696594163802
aclOxtHlEgHrluM,13.04709396778472,77.65056423485511
SSNArkBKlGuoIEs,13.01028483149697,77.52011263552242
lRrMADNGyOPGsss,13.042275258597302,77.60246437755377
zVMXEZuIxlnNCPS,12.856401548714109,77.66980264082673
nqqTphctyiRdZOp,12.89915064302456,77.73112726251546
nBLYWfmGYGotZPJ,12.981169944917982,77.57068618696668
BgUWlkGuRFXrecj,12.937520327082671,77.48390633583396
xmgkvJmejHWvhki,13.056687519247914,77.45811724138619
EnbhzMSeujAyRnp,12.969000828678812,77.647918362873
dTFMsIeRtZYnFsZr,12.985771071140142,77.5300666425043
dTFMsIeRtZYnFsZ,12.98571649565212,77.53075788836361
imJnOtQGJwIhLul,13.00526448034768,77.55063354187335
fDAqCVvndgAQSSa,13.08329343907016,77.66699381006684
BJTJkloVdusxAIE,13.030211910439338,77.62198121905791
efRPuPtVdNMzNDV,12.931700968320085,77.72100825959399
DWdIKYFCYWmcdNk,13.052618722149788,77.69844312014926
EIdwhCdpPhRQvGN,13.015836160928815,77.70275858273415
DeqFGsqRTtZfGKks,12.980262539890932,77.61655516559212
DeqFGsqRTtZfGKk,12.979876978277728,77.61714682507359
UrJoOPhvhAPJQoX,13.031866107431458,77.67206674963637
dgbyZIbvxDhIuPd,12.95748575899766,77.56441876149508
WWffmRACpqejDB,12.881782489674084,77.72240223065045
WgWffmRACpqejDB,12.881498666706564,77.72207059755048
