,Unnamed: 0,name,latitude,longitude,is_similar
1832,1832,zfMfHsGBVnlxYFM,12.925750455806048,77.45990235686381,0
1833,1833,npkwuxrxGSTrFyf,12.894176944445665,77.69991199366898,0
1834,1834,mmnQArVArUdyYSy,13.038029694989277,77.66738301807447,0
1835,1835,rYrtwYZJAUHqQRq,12.8703215424757,77.51707630317804,0
1836,1836,sVYjwGHJoBCmdv,12.853288714940796,77.61945105887925,1
1837,1837,sVYjLwGHJoBCmdv,12.8527691470523,77.61893317574749,1
1838,1838,vyqtXEQdEaxAPIC,13.053118313365408,77.62152250730136,0
1839,1839,qbhTRVyEAoPcFkt,12.941371702594523,77.45957582345639,0
1840,1840,YQgrPGgIpamFBB,13.03190921386647,77.59838895923868,1
1841,1841,YQgrPGgIpamFBCB,13.031957613556676,77.59820624526112,1
1842,1842,ROOEPRfqNyqqoxp,13.08053666676106,77.59708460888196,0
1843,1843,xMfoTXlCSYAMNtIG,12.862471248687475,77.44996536242486,1
1844,1844,xMfoTXlCSYAMNtI,12.86222279994075,77.44897146018491,1
1845,1845,kEIgiWpxryNcYoc,12.913665048532357,77.71600836684007,0
1846,1846,mMNzLUBesILtwhZ,13.052052347022329,77.46260074709262,0
1847,1847,iyxMGoZbeJNwkY,13.004162209526436,77.72840601300645,1
1848,1848,iyxOMGoZbeJNwkY,13.005009454958511,77.72759244109962,1
1849,1849,kotXhZbQHqCyqkt,12.961079224708756,77.73703202609211,0
1850,1850,iJOlDFwzJZwRrvi,13.062015850351232,77.72857031395462,0
1851,1851,hRyPeEAjGbgCWUk,12.909951675972112,77.54683427610554,0
1852,1852,waNnDxFTjGqlPFn,12.911971146462127,77.67897466594414,0
1853,1853,MZlxWTCeFzrKpHI,12.99030853343054,77.53145182163524,0
1854,1854,uydvDHgmuIXcPo,12.94376063974409,77.51680584568726,1
1855,1855,uydvADHgmuIXcPo,12.944447391159011,77.51739036934033,1
1856,1856,vluhvBNKWuDIFBg,12.89094378091782,77.47617398993626,0
1857,1857,XSguXUWgaBaoqEN,12.914160398027416,77.71535658156594,0
1858,1858,jpcnafMdDVEwEmYk,12.863091935639355,77.54218821080562,1
1859,1859,jpcnafMdDVEwEmY,12.862147086847829,77.54267039783633,1
1860,1860,DycwDgOtvOtQXw,12.946364916295623,77.73841120964326,1
1861,1861,DycwDgOtvOtQXwM,12.94549786067848,77.73817085469719,1
1862,1862,oIJiJDqmYnIPqha,13.076823120945011,77.58341713805953,0
1863,1863,ZmKlsuIjLasqBb,12.91780723785579,77.60221136842038,1
1864,1864,ZmKlsuIjjLasqBb,12.91721734511326,77.6029137254271,1
1865,1865,QiThPbaLXKuiuJw,12.943568033309012,77.67527716791838,0
1866,1866,eByQslQONUFpuLsd,13.034631218280769,77.56198616914129,1
1867,1867,eByQslQONUFpuLs,13.034640381281536,77.56292689546254,1
1868,1868,DJknaqZozJxNSYK,12.97552969449095,77.59169325420304,0
1869,1869,sqiHmVZqxlpuBDW,13.024016406567773,77.4513003662195,0
1870,1870,WTGQmplvWMfGGaDe,12.963944059673542,77.63282662713063,1
1871,1871,WTGQmplvWMfGGaD,12.964894370175871,77.63223709031803,1
1872,1872,uCidzSIiHHjghey,12.92929806969686,77.58267090961425,0
1873,1873,qVdtACmMDrncYuj,13.00426148069936,77.60871473667368,0
1874,1874,neVnUJbEOrioDSN,13.049504740637785,77.7261356948739,0
1875,1875,NcnlQWCsgwrsjPO,12.95280855133518,77.45485950019028,0
1876,1876,wkfNCCbrKsjmnDx,13.064197733556847,77.73433550006465,0
1877,1877,dVcbptFJKPqjuEs,12.888278171263153,77.51467841808935,0
1878,1878,kgyhvudoqPYkykMy,12.925896022064476,77.56365687245228,1
1879,1879,kgyhvudoqPYkykM,12.925176346556228,77.56285041032912,1
1880,1880,PArBrSplCOZaslVy,13.0062034238096,77.68444483656648,1
1881,1881,PArBrSplCOZaslV,13.006790240885714,77.68517895377838,1
1882,1882,uRfvHSIdTdoKsO,13.038368153388255,77.51195975842134,1
1883,1883,uRfvHSIdTdoKtsO,13.03789126022195,77.51293601041735,1
1884,1884,RKMKOdLvSyKJxXF,13.046591690253637,77.60370983752787,0
1885,1885,ALsbxaLroSpohVX,12.883028221964963,77.53127301224507,0
1886,1886,XYUBrqyXKXXIVim,12.92202312841953,77.56122323004973,0
1887,1887,zyROgKTNQZxxyJO,12.86529851650362,77.53298624147843,0
1888,1888,RJwOurMvKiUfmzc,12.989820313241836,77.71917908501287,0
1889,1889,cLwmefXTDjgMWkD,12.888461433089692,77.55658060971946,0
1890,1890,TUsHNXHCxwlZXJj,12.917214428831196,77.63727083349394,0
1891,1891,CvasHarxUeekLLUF,12.856124586472228,77.49248108693979,1
1892,1892,CvasHarxUeekLLU,12.856065537017583,77.49262794836253,1
1893,1893,CtGMWSkNdpOPJsF,13.004174631513246,77.53232793448288,0
1894,1894,EvXXvhlykbAFNeP,12.971805044513978,77.61072764854578,0
1895,1895,QHIvcnQGEJSbToq,13.033396574023794,77.46144083942481,0
1896,1896,hHpIPyBlUdJvHFg,12.977112364913785,77.7124278107545,0
1897,1897,XGDrDAxhpVrVCTq,12.865479135771228,77.71674375520772,0
1898,1898,yjxMaJzGsFPVhPJ,12.890812472016307,77.50422538247292,0
1899,1899,LMgUOuvOSCnsTtg,13.008190974172942,77.46711931789302,0
1900,1900,KctXuXGgxnJznCp,12.987125931091294,77.61360321550639,0
1901,1901,xHVtOAaesljTTVL,13.09033336490661,77.47501211699901,0
1902,1902,pGCdkDnxYREKucy,12.95133479452332,77.68638799415612,0
1903,1903,QilLDONOSpYGxo,12.885966724843756,77.57338110173788,1
1904,1904,QilLDwONOSpYGxo,12.885202621172017,77.57407493656054,1
1905,1905,YANXcgoFdpzIrnJ,12.939484482490064,77.46918112976932,0
1906,1906,teeYyeuZUkKiFZg,13.09386405599396,77.5972124807599,0
1907,1907,aomHwhEhRjLOTzO,13.005958119288069,77.6073167747886,0
1908,1908,carhEPHaAXipmKE,12.909773584856714,77.5343711510088,0
1909,1909,nZkMfxxbKFgzscr,13.088083705419,77.48852150419464,0
1910,1910,IPkZYHdIDPqSTJG,13.07023237224472,77.70820857580925,0
1911,1911,pKpfZQVDIRyehFC,13.045738016737698,77.46938414656037,0
1912,1912,LrMjANdJtsqcagq,13.095213270347998,77.64274986638019,0
1913,1913,gXYkwyzcHXXRpqU,12.90736949223568,77.57612171450478,0
1914,1914,IYWLuHlAGNsriaf,13.00390566303994,77.71989838861228,0
1915,1915,AEVEBEadezQuNQK,12.949022261376928,77.53426473225001,0
1916,1916,qnGBdpGskKYIII,13.092386617911442,77.56675016628326,1
1917,1917,mqnGBdpGskKYIII,13.091558769931842,77.56752254016715,1
1918,1918,kFXpdipzxuvNurv,12.999598326602497,77.72205308620056,0
1919,1919,NwtReLPdHdBruzh,12.882304725448217,77.48082683276687,0
1920,1920,AXJigmxoDTwLiRN,12.975987982905812,77.63674263693049,0
1921,1921,OiWIOeWmTIsAHiX,12.904821641070866,77.67540356772817,0
1922,1922,kNkbXzwUEWfcYJs,12.97411654943148,77.49651647997015,0
1923,1923,MiLkCmXFpMKGIZb,13.0309672224581,77.55437097246264,0
1924,1924,djVufxupfDyWDlC,13.022212440428628,77.64289335126091,0
1925,1925,QYvRKaZXdjRZRCj,12.972200584244966,77.58366809394074,0
1926,1926,lmOkamFyhQcYaub,12.862193131908375,77.5050466394289,0
1927,1927,OKdBfMPZcWFdpJM,12.924479986315369,77.46129968165084,0
1928,1928,CqDevRevsqnVLRm,12.939026658792429,77.51462661688744,0
1929,1929,kttBWTRqgEdWjSU,12.90956371658789,77.54348278476961,0
1930,1930,otvBIImHGnSaNTV,12.890939094528612,77.50536765471095,0
1931,1931,GMNkWgnFZTemcjh,13.075834080756993,77.4555450264765,0
1932,1932,fexVVpRJFqtljey,12.86246074177544,77.4714531631151,0
1933,1933,DBluGvzpRKGANa,12.88974264499245,77.52607173246862,1
1934,1934,DBluGvzpRKGAANa,12.889549619454865,77.52674984939684,1
1935,1935,njkDvOOkFVEDPf,12.894054677935484,77.47645123308604,1
1936,1936,njkDcvOOkFVEDPf,12.89308076461062,77.47667136964087,1
1937,1937,CuzrFvKRcHYgCUe,12.967670204614858,77.44773313698744,0
1938,1938,TkTOIUmZvrJqXtC,13.017071678174116,77.70530214599658,0
1939,1939,ocvbBGNqhXMboLo,12.947520144186749,77.68572276723323,0
1940,1940,cmTgLlwpoGaWOM,13.080301996761795,77.62004624425894,1
1941,1941,cmTgLlwpoGaWOMu,13.080851458907617,77.62019300678526,1
1942,1942,keiEJSqEtgAoXXl,13.05624215140903,77.51557785022011,0
1943,1943,LxNisbMVOIrBuSI,13.093840878219044,77.48677400185936,0
1944,1944,jnrsXoLXguPQwMiX,12.867898448314712,77.49957473426925,1
1945,1945,jnrsXoLXguPQwMi,12.86797145032686,77.50041179058498,1
1946,1946,IszXzHyegIxMbRU,12.855201906583773,77.58563465892657,0
1947,1947,pcThJPcZijmDqeR,13.041498078923444,77.5637014027938,0
1948,1948,MDOtYEcGKStAwFA,12.907664939115977,77.48229801304751,0
1949,1949,TyUJZKPcuKFdjVz,12.8710605201306,77.53600224990774,0
1950,1950,vyVpNrtpPejkiw,12.859613369952845,77.6972643788864,1
1951,1951,vyVpNrtpPejkCiw,12.860468887383776,77.69751238861697,1
1952,1952,LaDTLSQaMyNhtRz,12.856366962494908,77.52551382401525,0
1953,1953,CyvakKdHiquOdci,13.08905261893959,77.47228420849248,0
1954,1954,ocGteFYViWDPxTl,13.022947123490937,77.72163763263062,0
1955,1955,feCArDaQgOQhWAcW,13.087865441554303,77.6331246572109,1
1956,1956,feCArDaQgOQhWAc,13.087268819686376,77.63393655299603,1
1957,1957,qijrrEnZsHtitW,13.041566870158231,77.66845587167717,1
1958,1958,qijrrEnZsHtiftW,13.04227640000717,77.66860790728455,1
1959,1959,XtHjfjqJPIrPiMdL,13.024261533374316,77.5250943661475,1
1960,1960,XtHjfjqJPIrPiMd,13.023867274376247,77.52453571726147,1
1961,1961,TwSZNJTwEaDUrwt,13.00534972385028,77.482134704986,0
1962,1962,BwLeqGBstSgyBfV,12.991327172351856,77.57644087213262,0
1963,1963,jULWmZJGrVoFsYK,12.97311414464024,77.50501672816087,0
1964,1964,WJIlpVNJXNzhETAK,12.98597099516208,77.57964723446231,1
1965,1965,WJIlpVNJXNzhETA,12.98567262907692,77.58040683833642,1
1966,1966,MGcZSGQKaNAlViV,12.914419111597129,77.66734482467844,0
1967,1967,uJtwZmfcTWIJhNxR,12.940940849358816,77.51654730212609,1
1968,1968,uJtwZmfcTWIJhNx,12.941329758208068,77.51555088513325,1
1969,1969,wfgVQTxgnPDqAuo,12.918530426656217,77.49502196581108,0
1970,1970,uubBQlvOuJnNCCa,12.93526595946677,77.63471921517426,0
1971,1971,rrZTyYXZUCngJa,13.071768784604169,77.58714563603937,1
1972,1972,rrZSTyYXZUCngJa,13.072400972757505,77.58651040239285,1
1973,1973,psaMxKyAaEbYXho,13.081365770000575,77.63993191195972,0
1974,1974,xvrsryvImrWAzcO,13.066261859117628,77.64138488257613,0
1975,1975,iGYoOmmvEoSjMnY,12.8689592686037,77.70794848460565,0
1976,1976,VFXpIAoPuKRtchh,12.993903343011583,77.48471350510123,0
1977,1977,CSWKNaAtkounsNZ,12.88026345640482,77.49658883812391,0
1978,1978,zpwQYvVpAzxQrkB,12.94429827969344,77.72704362053102,0
1979,1979,QEWfIaWsBvQLNNe,12.882257816239983,77.44712938377079,0
1980,1980,FvRnbdSjDRAHEnNV,13.010399982110512,77.7070562335926,1
1981,1981,FvRnbdSjDRAHEnN,13.009766896584551,77.7071281185944,1
1982,1982,pHKdxHWFmhceHfm,13.089056501236826,77.56536657543657,0
1983,1983,UWYEuxhUtAeiyuL,12.951171259890744,77.4977869319938,0
1984,1984,MTfiDElkELICgre,12.978710837146588,77.66281268951172,0
1985,1985,ogjGyDgKvBQIaH,12.92443109811773,77.65946943431682,1
1986,1986,ogjGIyDgKvBQIaH,12.92348148392367,77.66029697555221,1
1987,1987,vTfnQfBIyRWikDu,13.040983652878392,77.58707089826804,0
1988,1988,wrtgPgsXkJsDQyH,12.919941874278036,77.59261507880241,0
1989,1989,NBmqLtJLRYZPxZ,13.046299938421244,77.65465083476683,1
1990,1990,NBmqLtJLRYPZPxZ,13.047231579487717,77.65383785657951,1
1991,1991,JJNshwIJHALCRpFm,13.065559097265515,77.51868388914895,1
1992,1992,JJNshwIJHALCRpF,13.064892218439038,77.51798089770496,1
1993,1993,XNBcXXwJAbOjtRY,13.093877647604756,77.69011414457435,0
1994,1994,wNGsAFHLMNaNfnl,13.089113936777562,77.7283905692962,0
1995,1995,FBfBwaafkuffiCs,12.975125150457044,77.49514973441963,0
1996,1996,iYCBGsYtOKMfjDj,12.95941901428027,77.4535430899946,0
1997,1997,IZdfrhErNWpSft,13.078305371685792,77.70380309271557,1
1998,1998,IZdfrhErNNWpSft,13.078481841228696,77.70473191325155,1
1999,1999,FKUofQGBwwXOOyo,13.003683241299989,77.53928516438363,0
2000,2000,tlxHScmYJqmuCjk,13.007422117872734,77.58157620906644,0
2001,2001,zQFScCzjsxoMNOZ,12.958364651956428,77.60645603791805,0
2002,2002,fZrMOBkiAwlssX,13.090442763798684,77.68110455821616,1
2003,2003,fTZrMOBkiAwlssX,13.089860879237678,77.6809208110896,1
2004,2004,RtljuOihHTJtMSux,12.881551085054609,77.74011786707838,1
2005,2005,RtljuOihHTJtMSu,12.881789831487705,77.73934353842694,1
2006,2006,fYDVNKtzexxVKF,12.926208938143388,77.56263334534269,1
2007,2007,fYDVNKtzeqxxVKF,12.925901485450552,77.56350678072234,1
2008,2008,opnLYhvWaUYfjxE,12.903608252461122,77.72470489265503,0
2009,2009,qlnnQITriAsMRb,13.01880779486881,77.61177419200277,1
2010,2010,qlnnQITriAsxMRb,13.018438882954513,77.61191534331347,1
2011,2011,dVXsOKGthZBBwlC,13.016382063237886,77.49489002068677,0
2012,2012,yAvAUOHoKFGryZtE,13.033942931742448,77.49564614501726,1
2013,2013,yAvAUOHoKFGryZt,13.033411117698355,77.49606245881621,1
2014,2014,qxYnAgMafGTNRYl,12.874339617026422,77.64893125392175,0
2015,2015,seWSXflLGNWsdMp,13.08104276195553,77.68140302434878,0
2016,2016,vzVRcZdCrPDnLzi,13.00552392126422,77.63750329054291,0
2017,2017,vHDkTPVgvFYfdDh,13.028100740455692,77.49465713231845,0
2018,2018,pdIHlBzTSqhIrHz,12.950191068157611,77.64406581102385,0
2019,2019,qJgdiSonqINvSBC,12.9695388758508,77.6603989429939,0
2020,2020,liVgDdPwILlfqA,12.863432316869249,77.69371885312937,1
2021,2021,liVgDdPjwILlfqA,12.863563103783289,77.69382014285027,1
2022,2022,dbxUXDFzfRiWZqd,12.90540570996498,77.53962577394879,0
2023,2023,oNEllIbKKJhLDUt,12.973977367185965,77.63123416826814,0
2024,2024,AujTHgBJRxmURzQ,13.035094376982212,77.54192556242894,0
2025,2025,MpfHvCQNCyXxJAV,12.87585836590616,77.4500375370821,0
2026,2026,RyRrclnxuaZKeyA,13.076224853825618,77.48610306091504,0
2027,2027,rxFcrbLdHyFUJxT,13.01012119986176,77.68656967985332,0
2028,2028,aGjzCaNzYeiGXBG,12.89228745342578,77.66440558693385,0
2029,2029,mivFrxfwXvGPpSr,13.027172006472112,77.58346680019928,0
2030,2030,iLFourKqGPjFkxq,12.914057647279735,77.5701118397821,0
2031,2031,caGHnDgCvuLFgte,13.060168365301678,77.46817052035892,0
2032,2032,sbamAEjseZJYrZT,12.962052434824898,77.70342853054258,0
2033,2033,IINowRLwjqSAJwI,12.963270453209851,77.57126331342667,0
2034,2034,OgdWhDHIgocvjqw,12.862588795972597,77.52106715417086,0
2035,2035,ipyAHSpEVyMzUga,12.982939718431412,77.55629583873724,0
2036,2036,KKDLsDupKDPmBQn,12.928021341034908,77.63664555955413,0
2037,2037,bHqIFuWvcnceHJt,12.92218773595568,77.48382177186946,0
2038,2038,FHNLwsoQmdrUGZz,12.879891322505836,77.50664512449501,0
2039,2039,wLZNOpTtSAzBmtx,12.88140767663285,77.61905409527422,0
2040,2040,pqOaUODaIhKLziz,12.88035645028384,77.54247035457422,0
2041,2041,ibRBmXvrFvjSXYR,13.051709417750644,77.58700236008664,0
2042,2042,mknuYsVijDSdjOt,12.862622988226835,77.57252121709672,0
2043,2043,BkRQwZBuKlVtdwA,13.011310582609315,77.66173734126767,0
2044,2044,NzdLnkKuFHTDygm,12.899227121005357,77.731919338128,0
2045,2045,pcKcYdNgatwVauo,12.986134732674062,77.53784724276517,0
2046,2046,QgtVgbluAJVoNXU,13.049958839469015,77.46192666900943,0
2047,2047,XWzaYrDIRjIAXxdx,12.970818318608206,77.47280916330327,1
2048,2048,XWzaYrDIRjIAXxd,12.97173354317225,77.47354302767704,1
2049,2049,lCrNdjlQBXVTRpt,12.974557573522846,77.52076184085244,0
2050,2050,lvehirmgoHknWog,12.934349896116773,77.67022122767723,0
2051,2051,wfMyTPJSVZSJErM,13.04713354856925,77.70642270501395,0
2052,2052,wmeUKMHQWRjIJqE,12.94482607152126,77.66511774070223,0
2053,2053,atYYaHPqknvZbfL,13.05644549144475,77.62112313999744,0
2054,2054,SJoVpQIiZMyswhY,13.039862565429406,77.59115978512291,0
2055,2055,HJRwOAWcnaPlUBN,12.934478079491823,77.6126179080465,0
2056,2056,wWzeVSZKkMUQLte,12.959666772128966,77.73087806921829,0
2057,2057,QlKpsIBUtzszxmU,12.980878714713072,77.52791644967573,0
2058,2058,VdBMbBppBzcdpxw,13.04523649016,77.6078627004015,0
2059,2059,BsuiulUtpMBLZzd,13.066386770116358,77.65269387954012,0
2060,2060,mOFGTmAWbWZJjOMo,13.016321306514255,77.70862164512234,1
2061,2061,mOFGTmAWbWZJjOM,13.016630709370748,77.70848642842851,1
2062,2062,kVVDakfaMJeQdqx,12.879200209542343,77.59681397782636,0
2063,2063,HsLibjUuWzvMZhL,13.0167495832847,77.67369229172836,0
2064,2064,aIWwUfwfNDkgPJZ,12.8730953984125,77.481889426848,0
2065,2065,fOhePaukbxmvlV,13.062065885643907,77.62212875343091,1
2066,2066,fOhePaukbxmvalV,13.0627926191957,77.6215604829967,1
2067,2067,GACQbyLtqIMsuGb,12.995174697836797,77.65144820059434,0
2068,2068,dtULhLrHRZTDxku,12.88877140374075,77.65088485670732,0
2069,2069,SoKIwpGjBBMOnJZ,13.09113884219775,77.64621616800454,0
2070,2070,YWQVSvdzuDRJhwH,12.984171663875273,77.52728624023857,0
2071,2071,vMTuhgGqpPlYyrB,13.08977209112659,77.71719929772695,0
2072,2072,gaSdWgJMfuncIYL,12.952612790106256,77.57517170758713,0
2073,2073,glRDPtmvqtKFGWj,12.90341616788668,77.54140593672939,0
2074,2074,IPxDidhlsflEMEf,13.064343331452724,77.54336640085906,0
2075,2075,lDovyiYVoktHLuz,12.897206677224863,77.51295703241713,0
2076,2076,nCpyXXqQdLjVazx,12.892492627672969,77.64647555437865,0
2077,2077,MlJoTbjQeLBXeSo,13.094504626453432,77.47199284630726,0
2078,2078,nXtjdWuZZVyIyew,13.048746849501432,77.53741555038836,0
2079,2079,hlGaBlmvabhTsIN,12.895596314551996,77.59776884645909,0
2080,2080,cZWGoeQAYOeFIzh,12.86236023736316,77.52785073800437,0
2081,2081,ELBmUcPQsvXeHsFr,12.91367036845489,77.55757868319824,1
2082,2082,ELBmUcPQsvXeHsF,12.914041819337616,77.55671098901513,1
2083,2083,MELBmldvkZpFvgC,13.041260141874073,77.51751516713414,0
2084,2084,QJAEkNvLwunGSje,12.982726962021708,77.69302237372106,0
2085,2085,WbTvWEsKTezXEGT,13.082628857879149,77.48517564052624,0
2086,2086,rUsdjlLVLnnmTtv,12.880237510663395,77.55304186530755,0
2087,2087,zFRmOmFhYJqBOSO,13.015302697951851,77.68835316019532,0
2088,2088,AOpSKqxMkwNRHnq,13.034619530913927,77.6171215698102,0
2089,2089,owzZHwAXhfAUoq,12.934175968420956,77.55452135061525,1
2090,2090,owzZHwAXhfAIUoq,12.93410230950004,77.55523835034607,1
2091,2091,pUICcjDjClGXmlD,12.977664757100174,77.6873363739385,0
2092,2092,LaqwRAcFvbeitwD,13.069933210112303,77.6144121021758,0
2093,2093,tbHKteOjijbwQaP,12.87307064275574,77.61640421629511,0
2094,2094,tiNSgbaNritjZKI,12.867226901353508,77.73852871301352,0
2095,2095,IMfLwsGZTvbpzIM,12.897247643134838,77.47850824580016,0
2096,2096,mwfEimYrjjFUnrCM,12.924359365606296,77.56525236232267,1
2097,2097,mwfEimYrjjFUnrC,12.925295141974225,77.56489583789869,1
2098,2098,NqMHTYGfSzeWiAC,12.865588799888918,77.64981254277536,0
2099,2099,qpGYgbxZxJHQeVHn,12.985560583015594,77.70637418860419,1
2100,2100,qpGYgbxZxJHQeVH,12.985372075912728,77.70731478246663,1
2101,2101,nNFVRaYEUNCtVZR,13.09496197484353,77.61079442459389,0
2102,2102,ckqNFbpANcAGqN,12.896342784377149,77.6204370029489,1
2103,2103,ckqNFbpANcAGqNN,12.895663133744842,77.61973541354652,1
2104,2104,ZfMqfkXgvUmBcmS,13.01208457777512,77.47820405348067,0
2105,2105,AyqvsNQBweREMbk,13.015007947071805,77.53963399460652,0
2106,2106,SLLAezdsiSkYRpH,12.976246176889132,77.56762709238372,0
2107,2107,MaGBgIWhoMdgJKy,12.964536914254774,77.55385483264158,0
2108,2108,remEJDtsOcSXtbj,12.931793867716234,77.46797691334581,0
2109,2109,tNMXmoEVjznDNMT,13.039438488003295,77.7416077734137,0
2110,2110,pYHsbNyNNVkZjswG,13.08187662016134,77.62598087578691,1
2111,2111,pYHsbNyNNVkZjsw,13.082656851480104,77.62518985771803,1
2112,2112,ekHCSumrzmqPiLh,13.015836889301038,77.59859146129308,0
2113,2113,rYYDqtdquARemBN,12.911302825933175,77.70856633470956,0
2114,2114,RdrhmizCjLMqObw,13.061596843122992,77.6361670837382,0
2115,2115,HFQUZcaVmPcjOWI,12.913576469792345,77.59247542968295,0
2116,2116,fYLHzRfSbMlZRWGW,12.97482048913695,77.54908878012537,1
2117,2117,fYLHzRfSbMlZRWG,12.975461281603897,77.54942055387777,1
2118,2118,kSUxsdoQdNsebcj,12.97689153549852,77.5142165818879,0
2119,2119,cxkWJMbAVGMGFcJ,12.873469043459126,77.62786303558134,0
2120,2120,DRlqmruSxkbnnpB,13.030635399665131,77.6328028004949,0
2121,2121,JAViYnIQAIashmv,13.04234041180558,77.61380774745811,0
2122,2122,GieWqWNJHzBqfSw,13.036852406171008,77.63316821548226,0
2123,2123,TYzmDDhpDbwYNIK,12.853967783249288,77.67402749370235,0
2124,2124,clFwJfVwxXetcpSL,13.012854566365355,77.58883939483955,1
2125,2125,clFwJfVwxXetcpS,13.013765270575096,77.58936795483308,1
2126,2126,naHzCuCgJQHZFMU,12.938566521625685,77.45626045464657,0
2127,2127,wNQroqHYychZXXe,13.01863994874545,77.52288869083114,0
2128,2128,arIFqxHshypMBRU,12.871303896594352,77.55410403173614,0
2129,2129,WSGoBanBVmbytH,12.853431277925091,77.56373170311163,1
2130,2130,dWSGoBanBVmbytH,12.854080372379247,77.56310769354161,1
2131,2131,vlEIxKYnXYnQbBA,12.864597771647803,77.59887476478329,0
2132,2132,fltfPjHdtFXvtSO,12.901202485741328,77.72561496512341,0
2133,2133,PvlzFQaBoiHOVkQ,13.063317902986446,77.51512656885951,0
2134,2134,iSuuwoIEoZkKhBj,13.061384822136304,77.72887320542776,0
2135,2135,xIgIXqGELIuGrRWs,13.044729893424693,77.70351729740398,1
2136,2136,xIgIXqGELIuGrRW,13.045534286545822,77.70334057481436,1
2137,2137,QoAuWmrLoborEdV,13.0826454868892,77.69926872451752,0
2138,2138,lTouvVhoVZjEoZF,12.971842192900818,77.53982150128103,0
2139,2139,CHJOkbwaBtKPwP,13.09240148309891,77.67373824290613,1
2140,2140,CHJOkbwaBtKPwJP,13.092271046911474,77.67380174758601,1
2141,2141,icLQWopCTvfXQMb,13.04320111845698,77.65578987887464,0
2142,2142,YRwTJESCWgqmXYK,12.983820271827572,77.70447326033187,0
2143,2143,RsgDoQfQufhYdUn,13.066314661148796,77.7375013088001,0
2144,2144,ctaAcAvAoDZhWIkE,12.87390572923652,77.52683850869998,1
2145,2145,ctaAcAvAoDZhWIk,12.8736042524799,77.52633568089448,1
2146,2146,wItmRXoIjDMfTQy,13.066403717291314,77.7402429478504,0
2147,2147,EyMiMtovaVkYxnL,12.911133807340754,77.62742503622619,0
2148,2148,XfeRwrfdBaDUye,13.041062600343112,77.48778670288719,1
2149,2149,XfeZRwrfdBaDUye,13.0416994299863,77.48752392843019,1
2150,2150,FUXMUCGDqWUPCVD,13.048598659063082,77.51884005497628,0
2151,2151,yVrJhNhGYBsGMffI,12.944421180547534,77.59784624529162,1
2152,2152,yVrJhNhGYBsGMff,12.943434417979436,77.59748870107808,1
2153,2153,jPUpMzaKfhljfHD,12.989197818115873,77.52799958657698,0
2154,2154,XKEJwzmfnjtGCnk,12.906736465177994,77.64897029164327,0
2155,2155,MAGSZNQmbExFoxD,13.092336132074784,77.47318786999935,0
2156,2156,rSPfmWfehRChodv,13.007618502699373,77.56232548613966,0
2157,2157,UxLpnSZLGTvDVbu,12.939305474176786,77.47713851778802,0
2158,2158,CIvnSJTeuKSzfmY,12.935635830656478,77.6184409813087,0
2159,2159,HMYLAZBHJSaJkAzy,12.905473885778232,77.5105432057279,1
2160,2160,HMYLAZBHJSaJkAz,12.90492382495096,77.51000862298001,1
2161,2161,MRKsLpJJAJgOKgZ,12.971519937361778,77.52101062649787,0
2162,2162,SaBrKLDczUSXtbR,13.05021976929816,77.55793652227969,0
2163,2163,OeMMFEEAZVhoNfv,12.946296578990651,77.53045750310669,0
2164,2164,BnHxVfGkkrGbEuI,12.90540130773978,77.5112325728923,0
2165,2165,qoYFhAIyYZGasaS,12.948728498430349,77.61897903196667,0
2166,2166,DsgeBvIHCugrtBB,12.868938364769331,77.48357226156747,0
2167,2167,aNveGEkgTFiCoW,13.046879558427024,77.62575948691877,1
2168,2168,aNveGEkggTFiCoW,13.047314188786348,77.62632224533296,1
2169,2169,XRssvTJNONVdnOF,13.095890168611351,77.51818807002336,0
2170,2170,uBhXXTpeFhemgJn,13.08649053479165,77.64534407211579,0
2171,2171,kATRtMlASlKWsVN,12.953980561557172,77.52883441472997,0
2172,2172,mOJrvUwSuXWSjm,12.905986571106869,77.62405006444259,1
2173,2173,mOJrvUwSuXWSjml,12.906834615481086,77.62309193061618,1
2174,2174,TQAcZRTmjsglhlZ,12.928242142368903,77.5251304039538,0
2175,2175,vxTucMyMjprivJd,12.92390401859189,77.5346124127571,0
2176,2176,dKlkuIbivIZJYs,12.942770942806648,77.70650275252872,1
2177,2177,dKlkbuIbivIZJYs,12.941963398051673,77.70665978398682,1
2178,2178,tmdQYfkoCkUwtH,12.886788087231205,77.55638890417623,1
2179,2179,tmdQYefkoCkUwtH,12.885810084267575,77.55736277949435,1
2180,2180,cMpuWdylDTfbiGk,13.009429251219736,77.74244200806982,0
2181,2181,LwzrqDMObCTMwVb,13.000706665779566,77.582144946261,0
2182,2182,LDYXCgtzRAQIzcD,12.902052538044275,77.52676936048158,0
2183,2183,BQQivUxsayFaILr,12.886471174807497,77.72029621197788,0
2184,2184,GSFXWifSdMjcCPG,12.919302350479438,77.72412179364252,0
2185,2185,lKiFroTfCBpVPaL,13.01224465753748,77.48091010450203,0
2186,2186,XAPUkTceIMopStX,12.974010639048718,77.72822470634344,0
2187,2187,sVGcuXHDuYcqeWa,12.862647867817603,77.68579534349571,0
2188,2188,ABHTjTePdqmXxgd,12.931069222195935,77.67881772773438,0
2189,2189,TTUagRwfEqSiPaz,13.020911329884758,77.60864025876593,0
